,duration,energy_arm,energy_g3d,energy_kfc,energy_mem,experiment,temperature,timestamp
52,209,121.202404583,8.144321,7.25828616667,24.0337454167,writeily-pro-lint-all,0.0,2016_07_28-01_59
53,210,121.697807333,8.33745166667,7.21273533333,24.1777291667,writeily-pro-lint-all,0.0,2016_07_28-02_23
54,211,123.795349917,8.27608741667,7.43112958333,24.2885626667,writeily-pro-lint-all,0.0,2016_07_28-02_48
55,211,124.558536333,8.42980783333,6.9940125,24.34202925,writeily-pro-lint-all,0.0,2016_07_28-03_13
56,212,123.2160615,8.26596916667,7.36665083333,24.3199323333,writeily-pro-lint-all,0.0,2016_07_28-03_38
57,210,123.6313345,8.16705558333,7.20872275,24.1022038333,writeily-pro-lint-all,0.0,2016_07_28-04_03
58,209,125.227503333,8.1538805,6.98495416667,24.0465108333,writeily-pro-lint-all,0.0,2016_07_28-04_28
59,211,124.902864083,8.16634225,7.36970516667,24.1575385,writeily-pro-lint-all,0.0,2016_07_28-04_53
60,198,112.220795917,7.36946066667,6.88056341667,22.848217,writeily-pro-lint-overdraw,0.0,2016_07_27-16_50
61,195,107.587796167,7.19672933333,7.25773608333,22.5572243333,writeily-pro-lint-overdraw,0.0,2016_07_27-17_13
62,197,109.831267,7.57308316667,6.9740005,22.8140081667,writeily-pro-lint-overdraw,0.0,2016_07_27-17_36
63,199,111.170375167,7.68337908333,7.20591741667,23.0710768333,writeily-pro-lint-overdraw,0.0,2016_07_27-18_00
64,198,111.144828417,7.58799141667,7.11768783333,22.9136346667,writeily-pro-lint-overdraw,0.0,2016_07_27-18_24
65,198,113.6588845,7.50796358333,7.16103833333,22.9609119167,writeily-pro-lint-overdraw,0.0,2016_07_27-18_47
66,199,113.470364833,7.38558391667,7.02650875,23.013083,writeily-pro-lint-overdraw,0.0,2016_07_27-19_11
67,199,115.75165225,7.57584458333,7.20137275,23.0427260833,writeily-pro-lint-overdraw,0.0,2016_07_27-19_35
68,200,116.619240583,7.49767783333,6.68766266667,23.0807070833,writeily-pro-lint-overdraw,0.0,2016_07_27-19_59
69,203,113.351679083,7.68301916667,7.30089725,23.3719160833,writeily-pro-lint-overdraw,0.0,2016_07_27-20_23
70,204,120.50552575,8.00175025,7.09035083333,23.6808293333,writeily-pro-lint-overdraw,0.0,2016_07_27-20_47
71,212,119.851479333,7.87713591667,7.07325975,24.32039925,writeily-pro-lint-overdraw,0.0,2016_07_27-21_11
72,203,119.017729583,8.054629,7.200395,23.5425723333,writeily-pro-lint-overdraw,0.0,2016_07_27-21_36
73,202,116.778680833,7.88374725,7.1802655,23.338963,writeily-pro-lint-overdraw,0.0,2016_07_27-22_00
74,202,118.325474917,7.74120308333,7.11181041667,23.1806701667,writeily-pro-lint-overdraw,0.0,2016_07_27-22_24
75,203,120.772951167,7.91940241667,6.930484,23.4514206667,writeily-pro-lint-overdraw,0.0,2016_07_27-22_48
76,210,121.608464917,7.85489575,6.98401733333,24.0929781667,writeily-pro-lint-overdraw,0.0,2016_07_27-23_12
77,206,123.465076417,8.05604733333,7.03416808333,23.83675975,writeily-pro-lint-overdraw,0.0,2016_07_27-23_37
78,208,124.454504833,9.22132458333,8.03930225,24.9524341667,writeily-pro-lint-overdraw,0.0,2016_07_28-00_02
79,206,122.464201333,7.99368658333,7.04930916667,23.66604025,writeily-pro-lint-overdraw,0.0,2016_07_28-00_26
80,206,122.02091075,8.1553945,7.05755766667,23.801127,writeily-pro-lint-overdraw,0.0,2016_07_28-00_51
81,206,120.277610917,7.86078333333,7.6806665,23.7474131667,writeily-pro-lint-overdraw,0.0,2016_07_28-01_16
82,207,124.855922167,7.99099116667,7.19211025,23.9080805,writeily-pro-lint-overdraw,0.0,2016_07_28-01_41
83,206,123.463067667,7.948357,7.47254291667,23.795127,writeily-pro-lint-overdraw,0.0,2016_07_28-02_06
84,208,126.166559583,8.220055,7.33083891667,24.009349,writeily-pro-lint-overdraw,0.0,2016_07_28-02_30
85,210,128.110462167,8.28182033333,7.41710691667,24.324146,writeily-pro-lint-overdraw,0.0,2016_07_28-02_55
86,212,128.8507725,8.36467583333,7.32149975,24.3853704167,writeily-pro-lint-overdraw,0.0,2016_07_28-03_20
87,210,128.259992583,8.13166308333,7.23936975,24.1429960833,writeily-pro-lint-overdraw,0.0,2016_07_28-03_46
88,208,130.979362417,8.15954408333,7.18941458333,24.0095416667,writeily-pro-lint-overdraw,0.0,2016_07_28-04_10
