,mean_difference,sample_mean,sample_std,mannwhitneyu_statistic,savings_after24h,welchsttest_statistic,n,welchsttest_p,mannwhitneyu_p,cohensd,shapiro_W,improvement,shapiro_p
blank-app,-1.09585276667,22.469371825,0.328264898801,45.0,66.964266683,8.65221222474,30,4.37820524706e-11,2.22726926407e-09,-2.23399159028,0.97144806385,0.0465029629743,0.579513430595
writeily-pro,0.0,23.5652245917,0.611140592244,450.0,-0.0,0.0,30,1.0,0.994099461617,0.0,0.976576447487,-0.0,0.729075789452
writeily-pro-lint-all,0.0657707388889,23.6309953306,0.505327528534,413.0,-4.01905204135,-0.45427648065,30,0.651385058584,0.589451169406,0.117293682942,0.961577653885,-0.00279100836205,0.339699238539
writeily-pro-lint-overdraw,0.03826755,23.6034921417,0.578819873243,436.0,-2.33841488697,-0.249008179868,30,0.804236726028,0.841801450158,0.0642936355798,0.972734570503,-0.00162389922706,0.616377770901
writeily-pro-lint-unused-resource,0.0207144361111,23.5859390278,0.58590660189,436.0,-1.26579688999,-0.134011168592,30,0.893858497659,0.841801450158,0.0346015349442,0.984916269779,-0.000879025618047,0.935753881931
writeily-pro-lint-useless-parent,0.0491346527778,23.6143592444,0.678149337566,439.0,-3.00247085381,-0.294799777794,30,0.769210760598,0.876634900314,0.0761169753242,0.909502387047,-0.00208504920404,0.0144568588585
writeily-pro-lint-viewholder,0.0741703777778,23.6393949694,0.510462528058,412.0,-4.53232871109,-0.510181011933,30,0.611922030723,0.579294210582,0.131728170851,0.962274074554,-0.00314745049381,0.353658974171
