,mean_difference,sample_mean,sample_std,mannwhitneyu_statistic,savings_after24h,welchsttest_statistic,n,welchsttest_p,mannwhitneyu_p,cohensd,shapiro_W,improvement,shapiro_p
blank-app,-142.029655599,123.130274293,0.722973009895,0.0,771.318291363,370.670176716,29,1.49183390005e-67,4.46175034167e-11,-95.2686296742,0.970815956593,0.535637702335,0.582029819489
gnucash,0.0,265.159929892,1.96567074255,450.0,-0.0,0.0,30,1.0,0.994099461617,0.0,0.978237748146,-0.0,0.777009427547
gnucash-lint-all,-1.36641345,263.793516442,1.96938474166,274.0,7.42056074914,2.68971769269,30,0.00932360387808,0.00946826970862,-0.694482121985,0.988677144051,0.00515316718691,0.982703149319
gnucash-lint-obsolete-layout-param,-1.49176526236,263.668164629,1.51594517038,243.0,8.10130693077,3.2705983764,29,0.00186624918981,0.00368998696715,-0.847989508071,0.974713146687,0.00562590759081,0.692463755608
gnucash-lint-recycle,-1.25711454345,263.902815348,1.2434907323,248.0,6.82699283904,2.93050984304,28,0.00511062020846,0.00761602751647,-0.758558239836,0.947435200214,0.00474096724934,0.170722663403
