timestamp,armW,memW,g3dW,kfcW,temperature,dumb
1468522870,0.009110,0.122604,0.087785,0.115646,54000,
1468522870,0.453560,0.133422,0.070590,0.017220,59000,
1468522871,1.406054,0.122604,0.104075,0.038624,59000,
1468522871,0.117519,0.117796,0.102265,0.161935,59000,
1468522871,0.367472,0.102170,0.047965,0.017220,56000,
1468522871,0.419034,0.115392,0.002718,0.017220,56000,
1468522872,0.457730,0.096160,0.002718,0.031186,56000,
1468522872,0.008199,0.102170,0.001812,0.096220,56000,
1468522872,0.701441,0.161068,0.006342,0.017220,58000,
1468522873,1.400670,0.156260,0.097740,0.017220,58000,
1468522873,0.976320,0.133422,0.081450,0.017220,58000,
1468522873,0.119325,0.098564,0.020838,0.081312,56000,
1468522873,0.587598,0.103372,0.028960,0.017220,56000,
1468522874,0.874888,0.123806,0.082355,0.026884,56000,
1468522874,0.151970,0.138230,0.138618,0.036540,56000,
1468522874,0.008199,0.105776,0.053395,0.110565,56000,
1468522875,0.703584,0.137028,0.109505,0.041335,56000,
1468522875,0.091910,0.104574,0.069685,0.145669,56000,
1468522875,0.222312,0.131018,0.069685,0.054164,55000,
1468522875,0.230750,0.121402,0.104075,0.033056,55000,
1468522876,0.008199,0.117796,0.047060,0.101024,55000,
1468522876,0.806117,0.128614,0.116745,0.025576,55000,
1468522876,0.031885,0.100968,0.051585,0.124468,56000,
1468522877,0.226566,0.114190,0.093215,0.028196,56000,
1468522877,0.008199,0.116594,0.045250,0.139920,56000,
1468522877,0.406504,0.140634,0.105885,0.029650,55000,
1468522877,0.034618,0.100968,0.067875,0.062181,55000,
1468522878,0.007320,0.135826,0.088690,0.102256,55000,
1468522878,0.419964,0.114190,0.112220,0.038080,55000,
1468522878,0.008199,0.104574,0.038915,0.145390,54000,
1468522879,0.319872,0.140634,0.110410,0.017220,54000,
1468522879,0.195810,0.097362,0.088690,0.056925,54000,
1468522879,0.063618,0.122604,0.047965,0.071398,55000,
1468522879,0.715182,0.122604,0.106790,0.024750,55000,
1468522880,0.343080,0.132220,0.103170,0.017220,55000,
1468522880,0.178948,0.098564,0.077830,0.073485,55000,
1468522880,0.159960,0.133533,0.068780,0.052933,55000,
1468522881,0.512940,0.122604,0.095930,0.092250,55000,
1468522881,0.226996,0.100968,0.072400,0.031980,55000,
1468522881,0.232551,0.092554,0.022625,0.102375,59000,
1468522881,0.279888,0.099766,0.002718,0.017220,59000,
1468522882,0.219090,0.092554,0.024462,0.099440,59000,
1468522882,0.375570,0.096160,0.001812,0.017220,59000,
1468522882,0.076302,0.098564,0.020815,0.100214,55000,
1468522883,0.403000,0.092554,0.010872,0.020366,55000,
1468522883,0.101442,0.098564,0.019005,0.096363,55000,
1468522883,0.406644,0.090150,0.010872,0.028152,57000,
1468522883,0.406232,0.088948,0.024435,0.028425,57000,
1468522884,0.040084,0.102170,0.004530,0.091500,57000,
1468522884,0.449740,0.090150,0.022625,0.041551,57000,
1468522884,0.047372,0.102170,0.001812,0.082544,57000,
1468522885,0.359890,0.092554,0.022650,0.057885,57000,
1468522885,0.125766,0.097362,0.001812,0.067705,57000,
1468522885,0.322605,0.096160,0.024435,0.080443,56000,
1468522885,0.197372,0.096160,0.001812,0.041854,56000,
1468522886,0.302100,0.092554,0.021720,0.110250,56000,
1468522886,0.229149,0.097362,0.001812,0.020910,56000,
