,mean_difference,sample_mean,sample_std,mannwhitneyu_statistic,savings_after24h,welchsttest_statistic,n,welchsttest_p,mannwhitneyu_p,cohensd,shapiro_W,improvement,shapiro_p
blank-app,-100.870616571,45.0615659626,0.611870257423,0.0,995.350616569,148.272150208,29,2.33422034856e-45,4.46175034167e-11,-37.9875749393,0.975212216377,0.691215705951,0.70677113533
simple-gallery,0.0,145.932182533,3.67385941248,450.0,-0.0,0.0,30,1.0,0.994099461617,0.0,0.958094418049,-0.0,0.276684135199
simple-gallery-lint-overdraw,3.08368018218,149.015862716,1.95783309415,218.0,-30.4285140211,-4.04181451386,29,0.00020700556971,0.00102867439092,1.04247716113,0.981709837914,-0.0211309125147,0.879243075848
