,duration,energy_arm,energy_g3d,energy_kfc,energy_mem,experiment,temperature,timestamp
49,470,57.7842020833,3.23488216667,15.6587624167,43.3676591667,talalarmo-lint-all,0.0,2016_06_23-00_31
50,471,57.7707420833,3.31076725,15.72531825,43.5416486667,talalarmo-lint-all,0.0,2016_06_23-01_11
51,471,57.2560205833,3.25935583333,15.7677780833,43.5068184167,talalarmo-lint-all,0.0,2016_06_23-01_51
52,471,57.3593634167,3.31316933333,15.7961096667,43.5215151667,talalarmo-lint-all,0.0,2016_06_23-02_31
53,470,57.21664675,3.2315545,15.7034923333,43.4142366667,talalarmo-lint-all,0.0,2016_06_23-03_11
54,470,56.60162625,3.32046708333,15.85212,43.4046206667,talalarmo-lint-all,0.0,2016_06_23-03_51
55,471,56.281933,3.32616425,15.87213025,43.517208,talalarmo-lint-all,0.0,2016_06_23-04_31
56,471,56.40213625,3.260358,15.8267535,43.5240193333,talalarmo-lint-all,0.0,2016_06_23-05_11
57,471,59.0864580833,3.34986691667,15.4937856667,43.538844,talalarmo-lint-all,0.0,2016_06_23-05_51
58,470,58.4448551667,3.24304583333,15.5336110833,43.4418826667,talalarmo-lint-all,0.0,2016_06_23-06_31
59,471,58.603826,3.26251341667,15.7082275,43.506991,talalarmo-lint-all,0.0,2016_06_23-07_11
60,470,55.8719250833,3.227112,15.7138205833,43.367559,talalarmo-lint-draw-allocation,0.0,2016_06_22-11_59
61,472,57.23453875,5.174306,16.4906895,45.5278896667,talalarmo-lint-draw-allocation,0.0,2016_06_22-12_39
62,470,58.0053001667,3.276006,15.4661588333,43.4090555,talalarmo-lint-draw-allocation,0.0,2016_06_22-13_19
63,471,55.7941585833,3.30315341667,15.9062264167,43.4798458333,talalarmo-lint-draw-allocation,0.0,2016_06_22-13_59
64,470,55.6592501667,3.3021855,16.0652670833,43.4116323333,talalarmo-lint-draw-allocation,0.0,2016_06_22-14_39
65,470,57.1937963333,3.29538616667,15.58659075,43.3496291667,talalarmo-lint-draw-allocation,0.0,2016_06_22-15_19
66,471,57.1736328333,3.2913595,15.9326968333,43.4862565,talalarmo-lint-draw-allocation,0.0,2016_06_22-15_59
67,470,57.13351525,3.27478458333,15.6437835,43.4440863333,talalarmo-lint-draw-allocation,0.0,2016_06_22-16_39
68,470,56.72237275,3.3412765,15.7448124167,43.4353718333,talalarmo-lint-draw-allocation,0.0,2016_06_22-17_19
69,471,58.590689,3.25586041667,15.6697936667,43.4831513333,talalarmo-lint-draw-allocation,0.0,2016_06_22-17_59
