,mean_difference,sample_mean,sample_std,mannwhitneyu_statistic,savings_after24h,welchsttest_statistic,n,welchsttest_p,mannwhitneyu_p,cohensd,shapiro_W,improvement,shapiro_p
blank-app,0.5289745,44.023547046,0.0577417269104,29.0,-17.5130650886,-13.8543068886,29,2.98652822558e-15,1.19765633109e-09,3.63831923457,0.868923068047,-0.012161850756,0.00191146275029
talalarmo,0.0,43.494572546,0.197337983993,420.5,-0.0,0.0,29,1.0,0.993793223603,0.0,0.472353279591,-0.0,4.06022726551e-09
talalarmo-lint-all,-0.0371820201149,43.4573905259,0.0652275019539,392.0,1.23100667121,0.96339781065,29,0.342141174188,0.663245752321,-0.253000659883,0.920955479145,0.000854865743896,0.0322417840362
talalarmo-lint-draw-allocation,0.0583269689039,43.5528995149,0.432018368015,367.0,-1.93106473533,-0.651767268347,28,0.518525552863,0.538849963291,0.174715947539,0.394025743008,-0.00134101717731,1.08348674477e-09
talalarmo-lint-wakelock,-0.0485568644294,43.4460156815,0.0618615916174,323.0,1.60760022884,1.26238428987,28,0.215495136659,0.187872387929,-0.329596621607,0.90405189991,0.00111638904781,0.0142531534657
