timestamp,armW,memW,g3dW,kfcW,temperature,dumb
1468673947,0.174720,0.127412,0.063350,0.052600,54000,
1468673947,0.438051,0.105776,0.001812,0.068936,54000,
1468673948,0.840515,0.098564,0.020838,0.017220,54000,
1468673948,0.059215,0.123806,0.001812,0.127206,54000,
1468673948,0.057834,0.103372,0.001812,0.138096,54000,
1468673949,1.331712,0.108180,0.001812,0.017192,54000,
1468673949,1.037877,0.099766,0.001812,0.017192,54000,
1468673949,1.362086,0.092554,0.001812,0.017192,56000,
1468673949,1.264256,0.090150,0.001812,0.017220,56000,
1468673950,0.309092,0.099766,0.001812,0.017220,56000,
1468673950,0.371372,0.091352,0.001812,0.029640,54000,
1468673950,0.014576,0.097362,0.001812,0.066866,54000,
1468673950,0.460044,0.133422,0.001812,0.060270,54000,
1468673951,1.668130,0.121402,0.057015,0.017192,54000,
1468673951,0.609805,0.121402,0.092310,0.017192,55000,
1468673951,0.278124,0.128614,0.105885,0.105952,55000,
1468673952,0.161500,0.097362,0.022650,0.050490,55000,
1468673952,0.323804,0.097362,0.001812,0.065243,54000,
1468673952,0.067308,0.092554,0.001812,0.066257,54000,
1468673952,0.366493,0.099766,0.001812,0.052890,54000,
1468673953,0.084420,0.094958,0.001812,0.086260,54000,
1468673953,0.368856,0.099766,0.001812,0.027060,53000,
1468673953,0.151372,0.094958,0.001812,0.127009,53000,
1468673954,0.276370,0.097362,0.001812,0.017100,53000,
1468673954,0.410935,0.099766,0.001812,0.015964,53000,
1468673954,0.055571,0.097362,0.001812,0.095795,53000,
1468673955,0.412925,0.097362,0.001812,0.021474,53000,
1468673955,0.042911,0.099766,0.001812,0.096446,53000,
1468673955,0.449376,0.093756,0.001812,0.026634,53000,
1468673955,0.125800,0.099766,0.001812,0.087308,53000,
1468673956,0.388687,0.092554,0.001812,0.031528,53000,
1468673956,0.184786,0.099766,0.001812,0.084870,53000,
1468673956,0.356329,0.094958,0.001812,0.046125,53000,
1468673957,0.273683,0.098564,0.001812,0.072629,53000,
1468673957,0.192280,0.093756,0.001812,0.052781,53000,
1468673957,0.335549,0.099766,0.001812,0.068936,53000,
1468673957,0.402975,0.097362,0.001812,0.040590,53000,
1468673958,0.054040,0.097362,0.001812,0.092711,53000,
1468673958,0.497350,0.096160,0.001812,0.015990,53000,
1468673958,0.053694,0.098564,0.001812,0.099000,53000,
1468673959,0.540782,0.094958,0.001812,0.015990,53000,
1468673959,0.041906,0.099766,0.001812,0.100125,53000,
1468673959,0.390432,0.092554,0.001812,0.018015,53000,
1468673959,0.052780,0.098564,0.001812,0.090090,53000,
1468673960,0.493712,0.093756,0.001812,0.027048,53000,
1468673960,0.036680,0.099766,0.001812,0.086140,53000,
1468673960,0.436696,0.092554,0.001812,0.028500,53000,
1468673961,0.137196,0.099766,0.001812,0.094614,53000,
1468673961,0.203546,0.098564,0.001812,0.091168,53000,
1468673961,0.237636,0.097362,0.001812,0.050625,52000,
1468673961,0.315112,0.094958,0.001812,0.059088,52000,
1468673962,0.085950,0.099766,0.001812,0.070749,52000,
1468673962,0.385920,0.093756,0.001812,0.046740,52000,
1468673962,0.070875,0.100968,0.001812,0.086702,52000,
1468673963,0.333739,0.091352,0.001812,0.027060,52000,
1468673963,0.114513,0.098564,0.001812,0.096922,52000,
1468673963,0.345735,0.098564,0.001812,0.015964,52000,
1468673963,0.063549,0.093756,0.001812,0.105750,52000,
1468673964,0.370922,0.098564,0.001812,0.015860,52000,
1468673964,0.081900,0.093756,0.001812,0.101638,52000,
1468673964,0.348690,0.096160,0.001812,0.022515,52000,
1468673965,0.364125,0.097362,0.001812,0.035100,52000,
1468673965,0.077028,0.097362,0.001812,0.103458,52000,
1468673965,0.284400,0.093756,0.001812,0.015990,52000,
1468673965,0.725816,0.097362,0.001812,0.015964,52000,
1468673966,0.058438,0.094958,0.001812,0.087906,52000,
1468673966,0.452303,0.100968,0.001812,0.017192,52000,
1468673966,0.092120,0.094958,0.001812,0.096922,52000,
1468673967,0.387055,0.098564,0.001812,0.020587,52000,
1468673967,0.081990,0.094958,0.001812,0.091360,52000,
1468673967,0.387444,0.094958,0.001812,0.025872,52000,
1468673967,0.031885,0.097362,0.001812,0.089528,52000,
1468673968,0.464136,0.094958,0.001812,0.026473,52000,
1468673968,0.047684,0.099766,0.001812,0.091656,52000,
1468673968,0.141360,0.100968,0.001812,0.093632,52000,
1468673969,0.297680,0.093756,0.001812,0.048289,52000,
1468673969,0.246694,0.100968,0.001812,0.071398,52000,
1468673969,0.171303,0.094958,0.001812,0.065250,52000,
1468673969,0.295120,0.098564,0.001812,0.052890,52000,
1468673970,0.135184,0.096160,0.001812,0.084450,52000,
1468673970,0.312975,0.098564,0.001812,0.028290,52000,
1468673970,0.108675,0.097362,0.001812,0.102375,52000,
1468673971,0.352226,0.094958,0.001812,0.017220,52000,
1468673971,0.091238,0.099766,0.001812,0.109535,52000,
1468673971,0.301048,0.091352,0.001812,0.015938,52000,
1468673971,0.077605,0.099766,0.001812,0.094920,52000,
1468673972,0.046461,0.100968,0.001812,0.096363,52000,
1468673972,0.406955,0.092554,0.001812,0.025476,52000,
1468673972,0.045550,0.099766,0.001812,0.096876,52000,
1468673973,0.375115,0.092554,0.001812,0.028375,52000,
